45161
Date/Time (UTC),Wind_Speed (kts),Wind_Gust (kts),Wind_from_Direction (degrees_true),Water_Temperature_at_Surface (fahrenheit),Significant_Wave_Height (ft),Significant_Wave_Period (s),significant_wave_from_direction (degrees_true),Air_Temperature (fahrenheit),Air_Pressure (mb),Thermistor_String_at_1m (fahrenheit),Thermistor_String_at_22m (fahrenheit)
09/19/2021 03:20:00,13.527765712,16.535080576,103.233,70.592,-32805.11916,-9999.0,-9999.0,66.7238,1021.33,70.592,-17966.2
09/19/2021 03:40:00,13.888542416,16.535080576,101.599,70.5794,-32805.11916,-9999.0,-9999.0,66.0146,1021.44,70.574,-17966.2
09/19/2021 04:00:00,13.188565632,17.33516512,100.314,70.5614,-32805.11916,-9999.0,-9999.0,65.516,1021.547,70.556,-17966.2
09/19/2021 04:20:00,14.252623648,18.0971504,97.087,70.547,-32805.11916,-9999.0,-9999.0,65.2064,1021.467,70.538,-17966.2
09/19/2021 04:40:00,14.696791088,17.944753344,96.247,70.5128,-32805.11916,-9999.0,-9999.0,65.021,1021.463,70.52,-17966.2
09/19/2021 05:00:00,14.854630896,17.52566144,97.672,70.5038,-32805.11916,-9999.0,-9999.0,64.7906,1021.467,70.502,-17966.2
09/19/2021 05:20:00,14.569469568,17.792356288,94.91,70.4858,-32805.11916,-9999.0,-9999.0,64.4126,1021.383,70.484,-17966.2
09/19/2021 05:40:00,14.633421904,18.211448192,96.847,70.4534,-32805.11916,-9999.0,-9999.0,64.0868,1021.367,70.448,-17966.2
09/19/2021 06:00:00,14.971844448,18.325745984,96.966,70.4246,-32805.11916,-9999.0,-9999.0,63.9536,1021.307,70.43,-17966.2
09/19/2021 06:20:00,14.913723632,18.782937152,97.592,70.394,-32805.11916,-9999.0,-9999.0,63.5468,1021.343,70.394,-17966.2
09/19/2021 06:40:00,13.955216128,16.38268352,98.946,70.3562,-32805.11916,-9999.0,-9999.0,63.212,1021.38,70.358,-17966.2
09/19/2021 07:00:00,13.333576096,16.420782784,96.082,70.3166,-32805.11916,-9999.0,-9999.0,62.9906,1021.47,70.322,-17966.2
09/19/2021 07:20:00,12.721072112,15.544499712,95.442,70.286,-32805.11916,-9999.0,-9999.0,62.7908,1021.603,70.286,-17966.2
09/19/2021 07:40:00,9.41984864,15.277804864,104.129,70.3076,-32805.11916,-9999.0,-9999.0,62.645,1021.703,70.304,-17966.2
09/19/2021 08:00:00,10.824856192,13.791933568,111.666,70.2842,-32805.11916,-9999.0,-9999.0,62.9168,1021.667,70.286,-17966.2
09/19/2021 08:20:00,9.443952256,11.62027552,105.083,70.2788,-32805.11916,-9999.0,-9999.0,62.0348,1021.663,70.286,-17966.2
09/19/2021 08:40:00,10.095721808,12.19176448,104.39,70.2734,-32805.11916,-9999.0,-9999.0,62.3102,1021.637,70.268,-17966.2
09/19/2021 09:00:00,10.156175232,13.944330624,110.499,70.2572,-32805.11916,-9999.0,-9999.0,62.2238,1021.537,70.25,-17966.2
09/19/2021 09:20:00,9.5442544,11.505977728,99.068,70.241,-32805.11916,-9999.0,-9999.0,61.5686,1021.547,70.25,-17966.2
09/19/2021 09:40:00,10.15073248,12.420360064,104.415,70.214,-32805.11916,-9999.0,-9999.0,61.2104,1021.503,70.214,-17966.2
09/19/2021 10:00:00,10.302740768,12.648955648,104.623,70.2212,-32805.11916,-9999.0,-9999.0,61.7738,1021.563,70.214,-17966.2
09/19/2021 10:20:00,11.391485552,13.830032832,110.868,70.2104,-32805.11916,-9999.0,-9999.0,61.5434,1021.573,70.214,-17966.2
09/19/2021 10:40:00,10.521034,13.182345344,106.484,70.2338,-32805.11916,-9999.0,-9999.0,61.1096,1021.613,70.232,-17966.2
09/19/2021 11:00:00,10.41801048,12.687054912,112.068,70.2014,-32805.11916,-9999.0,-9999.0,61.2698,1021.697,70.196,-17966.2
09/19/2021 11:20:00,10.798808736,12.991849024,109.498,70.1978,-32805.11916,-9999.0,-9999.0,61.16,1021.823,70.196,-17966.2
09/19/2021 11:40:00,10.572156992,12.95374976,107.846,70.1744,-32805.11916,-9999.0,-9999.0,60.8468,1022.017,70.178,-17966.2
09/19/2021 12:00:00,9.965290144,12.19176448,109.74,70.1618,-32805.11916,-9999.0,-9999.0,60.9404,1022.073,70.16,-17966.2
09/19/2021 12:20:00,10.325289312,11.62027552,113.64,70.196,-32805.11916,-9999.0,-9999.0,60.9116,1022.117,70.196,-17966.2
09/19/2021 12:40:00,9.749523904,11.848871104,111.612,70.1564,-32805.11916,-9999.0,-9999.0,61.1096,1022.217,70.16,-17966.2
09/19/2021 13:00:00,9.943324752,12.306062272,112.417,70.1672,-32805.11916,-9999.0,-9999.0,61.3724,1022.183,70.16,-17966.2
09/19/2021 13:20:00,9.47330424,10.782091712,112.841,70.1528,-32805.11916,-9999.0,-9999.0,61.871,-9999.0,-17966.2,-17966.2
09/19/2021 13:40:00,8.18453832,10.28680128,112.249,70.196,-32805.11916,-9999.0,-9999.0,62.672,1022.127,70.196,-17966.2
09/19/2021 14:00:00,8.120197216,9.410518208,116.257,70.1942,-32805.11916,-9999.0,-9999.0,63.4964,1022.117,70.196,-17966.2
09/19/2021 14:20:00,8.3925292,9.867709376,126.915,70.205,-32805.11916,-9999.0,-9999.0,64.5008,1022.077,70.214,-17966.2
09/19/2021 14:40:00,6.409423632,7.924646912,124.592,70.214,-32805.11916,-9999.0,-9999.0,65.57,1022.073,70.214,-17966.2
09/19/2021 15:00:00,6.429833952,8.077043968,134.98,70.2464,-32805.11916,-9999.0,-9999.0,66.4808,1021.98,70.25,-17966.2
09/19/2021 15:20:00,5.60020304,7.010264576,129.128,70.2644,-32805.11916,-9999.0,-9999.0,67.685,1021.853,70.268,-17966.2
09/19/2021 15:40:00,4.665021616,5.562492544,131.978,70.2968,-32805.11916,-9999.0,-9999.0,68.9864,1021.72,70.304,-17966.2
09/19/2021 16:00:00,-19436.45616,4.57191168,-9999.0,-17966.2,-32805.11916,-9999.0,-9999.0,70.2662,-9999.0,-17966.2,-17966.2
09/19/2021 16:20:00,3.125500336,4.343316096,125.008,70.3904,-32805.11916,-9999.0,-9999.0,71.2238,1021.37,70.394,-17966.2
09/19/2021 16:40:00,3.367314032,4.038521984,147.548,70.4768,-32805.11916,-9999.0,-9999.0,71.8538,1021.08,70.484,-17966.2
09/19/2021 17:00:00,2.632542512,3.200338176,165.395,70.5434,-32805.11916,-9999.0,-9999.0,72.6872,1020.837,70.538,-17966.2
09/19/2021 17:20:00,2.705630896,3.200338176,182.971,70.538,-32805.11916,-9999.0,-9999.0,72.8312,1020.64,70.538,-17966.2
09/19/2021 17:40:00,3.55139568,4.114720512,199.693,70.5722,-32805.11916,-9999.0,-9999.0,72.4622,1020.36,70.574,-17966.2
09/19/2021 18:00:00,3.29869648,4.00042272,199.925,70.655,-32805.11916,-9999.0,-9999.0,72.9266,1020.14,70.664,-17966.2
09/19/2021 18:20:00,2.782218192,3.467033024,196.457,70.7072,-32805.11916,-9999.0,-9999.0,73.4936,1019.827,70.7,-17966.2
09/19/2021 18:40:00,2.329886624,3.04794112,191.093,70.5974,-32805.11916,-9999.0,-9999.0,74.0822,1019.363,70.592,-17966.2
09/19/2021 19:00:00,2.903902576,3.42893376,203.205,70.8188,-32805.11916,-9999.0,-9999.0,74.2532,1019.043,70.826,-17966.2
09/19/2021 19:20:00,2.57170032,3.086040384,224.535,70.7198,-32805.11916,-9999.0,-9999.0,74.2514,1018.87,70.718,-17966.2
09/19/2021 19:40:00,2.418525728,2.781246272,251.611,70.9394,-32805.11916,-9999.0,-9999.0,74.3306,1018.683,70.934,-17966.2
09/19/2021 20:00:00,1.794747472,2.47645216,266.537,70.709,-32805.11916,-9999.0,-9999.0,74.9228,1018.477,70.7,-17966.2
09/19/2021 20:20:00,0.691229504,1.181077184,5.379,70.8782,-32805.11916,-9999.0,-9999.0,76.6958,1018.327,70.88,-17966.2
09/19/2021 20:40:00,2.102846112,2.590749952,357.414,70.9232,-32805.11916,-9999.0,-9999.0,75.9542,1018.143,70.916,-17966.2
09/19/2021 21:00:00,2.291981744,2.705047744,339.082,71.0348,-32805.11916,-9999.0,-9999.0,75.8552,1017.897,71.042,-17966.2
09/19/2021 21:20:00,1.795913776,2.209757312,345.974,71.0258,-32805.11916,-9999.0,-9999.0,75.7454,1017.697,71.024,-17966.2
09/19/2021 21:40:00,0.08941664,0.57148896,30.315,71.0294,-32805.11916,-9999.0,-9999.0,78.3932,1017.547,71.024,-17966.2
09/19/2021 22:00:00,0.861898656,1.104878656,116.774,71.0852,-32805.11916,-9999.0,-9999.0,77.2052,1017.527,71.078,-17966.2
09/19/2021 22:20:00,1.665482112,1.9049632,121.479,70.9826,-32805.11916,-9999.0,-9999.0,76.118,1017.36,70.988,-17966.2
09/19/2021 22:40:00,2.045697216,2.28595584,97.575,70.9718,-32805.11916,-9999.0,-9999.0,75.9002,1017.293,70.97,-17966.2
09/19/2021 23:00:00,2.76802816,3.124139648,107.12,70.934,-32805.11916,-9999.0,-9999.0,76.2944,1017.22,70.934,-17966.2
09/19/2021 23:20:00,3.574138608,4.229018304,103.352,70.916,-32805.11916,-9999.0,-9999.0,76.1792,1017.043,70.916,-17966.2
09/20/2021 00:00:00,4.510486336,4.95290432,119.402,70.9466,-32805.11916,-9999.0,-9999.0,75.8912,1016.713,70.952,-17966.2
09/20/2021 00:20:00,3.6009636,3.962323456,91.691,70.9664,-32805.11916,-9999.0,-9999.0,75.0974,1016.753,70.97,-17966.2
09/20/2021 00:40:00,3.667248544,4.076621248,88.078,70.952,-32805.11916,-9999.0,-9999.0,74.4854,1016.887,70.952,-17966.2
09/20/2021 01:00:00,5.084502288,5.752988864,92.545,70.9736,-32805.11916,-9999.0,-9999.0,74.7572,1016.84,70.97,-17966.2
09/20/2021 01:20:00,5.519728064,6.248279296,94.274,70.8764,-32805.11916,-9999.0,-9999.0,74.723,1016.93,70.88,-17966.2
09/20/2021 01:40:00,5.647438352,6.705470464,105.016,71.591,-32805.11916,-9999.0,-9999.0,74.4836,1017.0,71.6,-17966.2
09/20/2021 02:00:00,7.119897152,7.962746176,108.714,71.3822,-32805.11916,-9999.0,-9999.0,74.516,1016.923,71.384,-17966.2
09/20/2021 02:20:00,7.125339904,8.267540288,118.142,71.4218,-32805.11916,-9999.0,-9999.0,74.4206,1016.917,71.42,-17966.2
09/20/2021 02:40:00,8.576610848,9.791510848,119.598,71.312,-32805.11916,-9999.0,-9999.0,74.3756,1016.863,71.312,-17966.2
09/20/2021 03:00:00,9.131382784,10.362999808,123.43,71.2562,-32805.11916,-9999.0,-9999.0,74.0084,1016.857,71.258,-17966.2
09/20/2021 03:20:00,10.238010896,11.582176256,124.677,71.2112,-32805.11916,-9999.0,-9999.0,73.8392,1016.927,71.204,-17966.2
09/20/2021 03:40:00,10.653603888,12.306062272,133.231,71.0708,-32805.11916,-9999.0,-9999.0,73.7924,1016.877,71.078,-17966.2
09/20/2021 04:00:00,11.190103728,12.991849024,137.107,70.9448,-32805.11916,-9999.0,-9999.0,73.7888,1016.82,70.952,-17966.2
09/20/2021 04:20:00,12.537962384,15.011110016,142.892,70.925,-32805.11916,-9999.0,-9999.0,73.8518,1016.9,70.916,-17966.2
09/20/2021 04:40:00,12.86044544,15.011110016,140.921,70.8188,-32805.11916,-9999.0,-9999.0,73.6502,1016.79,70.826,-17966.2
09/20/2021 05:00:00,12.979602832,14.66821664,142.872,70.8116,-32805.11916,-9999.0,-9999.0,73.562,1016.687,70.808,-17966.2
09/20/2021 05:20:00,12.725737328,14.47772032,146.067,70.7612,-32805.11916,-9999.0,-9999.0,73.247,1016.603,70.754,-17966.2
09/20/2021 05:40:00,13.331243488,15.887393088,145.001,70.6892,-32805.11916,-9999.0,-9999.0,73.121,1016.623,70.682,-17966.2
09/20/2021 06:00:00,12.853253232,15.658797504,147.308,70.6406,-32805.11916,-9999.0,-9999.0,72.959,1016.757,70.646,-17966.2
09/20/2021 06:20:00,11.847510416,13.982429888,142.323,70.6172,-32805.11916,-9999.0,-9999.0,72.644,1016.763,70.61,-17966.2
09/20/2021 06:40:00,11.8865816,14.134826944,142.097,70.5884,-32805.11916,-9999.0,-9999.0,72.392,1016.76,70.592,-17966.2
09/20/2021 07:00:00,10.933711232,12.915650496,139.846,70.619,-32805.11916,-9999.0,-9999.0,72.0284,1016.567,70.61,-17966.2
09/20/2021 07:20:00,10.848959808,12.648955648,140.157,70.6046,-32805.11916,-9999.0,-9999.0,71.8826,1016.407,70.61,-17966.2
09/20/2021 07:40:00,11.53377464,13.830032832,144.305,70.5974,-32805.11916,-9999.0,-9999.0,71.7872,1016.29,70.592,-17966.2
09/20/2021 08:00:00,10.885115232,14.020529152,144.735,70.5704,-32805.11916,-9999.0,-9999.0,71.5316,1016.187,70.574,-17966.2
09/20/2021 08:20:00,10.771011824,13.14424608,135.987,70.5758,-32805.11916,-9999.0,-9999.0,71.3984,1015.973,70.574,-17966.2
09/20/2021 08:40:00,9.69101432,11.582176256,136.278,70.556,-32805.11916,-9999.0,-9999.0,71.3768,1015.787,70.556,-17966.2
09/20/2021 09:00:00,10.171725952,12.801352704,135.027,70.5254,-32805.11916,-9999.0,-9999.0,70.8278,1015.873,70.52,-17966.2
09/20/2021 09:20:00,10.613949552,12.725154176,131.944,70.5362,-32805.11916,-9999.0,-9999.0,70.6514,1015.56,70.538,-17966.2
09/20/2021 09:40:00,8.14274576,9.220021888,132.19,70.52,-32805.11916,-9999.0,-9999.0,70.3166,1015.587,70.52,-17966.2
09/20/2021 10:00:00,7.74814624,9.105724096,128.514,70.5164,-32805.11916,-9999.0,-9999.0,70.214,1015.62,70.52,-17966.2
09/20/2021 10:20:00,9.795398528,11.81077184,142.971,70.5038,-32805.11916,-9999.0,-9999.0,70.394,1015.56,70.502,-17966.2
09/20/2021 10:40:00,10.84273952,12.496558592,145.452,70.5038,-32805.11916,-9999.0,-9999.0,70.1726,1015.527,70.502,-17966.2
09/20/2021 11:00:00,10.63377672,12.229863744,144.546,70.4768,-32805.11916,-9999.0,-9999.0,69.9782,1015.45,70.484,-17966.2
09/20/2021 11:20:00,10.798225584,12.95374976,148.148,70.466,-32805.11916,-9999.0,-9999.0,69.9854,1015.57,70.466,-17966.2
09/20/2021 11:40:00,9.95926424,12.00126816,142.465,70.4516,-32805.11916,-9999.0,-9999.0,69.701,1015.553,70.448,-17966.2
09/20/2021 12:00:00,10.37427408,12.00126816,143.666,70.4408,-32805.11916,-9999.0,-9999.0,69.6938,1015.53,70.448,-17966.2
09/20/2021 12:20:00,10.06228776,11.658374784,141.481,70.43,-32805.11916,-9999.0,-9999.0,69.8684,1015.57,70.43,-17966.2
09/20/2021 12:40:00,9.949933808,11.23928288,152.805,70.421,-32805.11916,-9999.0,-9999.0,70.097,1015.713,70.412,-17966.2
09/20/2021 13:00:00,10.802696416,13.182345344,154.604,70.3976,-32805.11916,-9999.0,-9999.0,70.2464,1015.85,70.394,-17966.2
09/20/2021 13:20:00,11.183105904,12.95374976,165.685,70.3886,-32805.11916,-9999.0,-9999.0,70.5218,1015.713,70.394,-17966.2
09/20/2021 13:40:00,9.157041472,10.896389504,167.05,70.3688,-32805.11916,-9999.0,-9999.0,70.8962,1015.48,70.376,-17966.2
09/20/2021 14:00:00,9.25462224,11.4297792,152.547,70.3616,-32805.11916,-9999.0,-9999.0,71.0744,1015.54,70.358,-17966.2
09/20/2021 14:20:00,10.684510944,12.610856384,155.234,70.3544,1.7060368,3.1,189.31,70.988,1015.42,70.358,-17966.2
09/20/2021 14:40:00,11.152976384,13.982429888,163.193,70.3724,1.7060368,3.06,192.01,71.375,1015.347,70.376,-17966.2
09/20/2021 15:00:00,10.462913184,12.458459328,163.2,70.367,-32805.11916,-9999.0,-9999.0,71.6342,1015.45,70.376,-17966.2
09/20/2021 15:20:00,8.752917136,10.66779392,161.65,70.4156,-32805.11916,-9999.0,-9999.0,71.7134,1015.463,70.412,-17966.2
09/20/2021 15:40:00,9.117387136,11.201183616,169.576,70.439,-32805.11916,-9999.0,-9999.0,71.6,1015.56,70.448,-17966.2
09/20/2021 16:00:00,8.819590848,9.943907904,169.24,70.439,1.7716536,3.34,198.03,71.699,1015.457,70.448,-17966.2
09/20/2021 16:20:00,8.475919936,10.324900544,161.921,70.5002,-32805.11916,-9999.0,-9999.0,71.924,1015.31,70.502,-17966.2
09/20/2021 16:40:00,-19436.45616,12.077466688,160.144,70.5182,-32805.11916,-9999.0,-9999.0,-17966.2,1015.097,70.52,-17966.2
09/20/2021 17:00:00,9.476803152,10.591595392,168.103,70.547,-32805.11916,-9999.0,-9999.0,72.1778,1014.823,70.538,-17966.2
09/20/2021 17:20:00,10.505677664,13.487139456,179.828,70.5578,-32805.11916,-9999.0,-9999.0,71.591,1014.703,70.556,-17966.2
09/20/2021 17:40:00,10.40731936,12.3822608,177.173,70.5722,-32805.11916,-9999.0,-9999.0,70.3832,1014.543,70.574,-17966.2
09/20/2021 18:00:00,9.148099808,11.086885824,173.086,70.7054,-32805.11916,-9999.0,-9999.0,70.6568,1014.347,70.7,-17966.2
09/20/2021 18:20:00,7.824150384,8.95332704,165.438,70.7414,-32805.11916,-9999.0,-9999.0,70.6856,1014.233,70.736,-17966.2
09/20/2021 18:40:00,8.068296688,9.220021888,164.641,70.7738,-32805.11916,-9999.0,-9999.0,71.15,1014.13,70.772,-17966.2
09/20/2021 19:00:00,8.48291776,9.639113792,168.312,70.79,-32805.11916,-9999.0,-9999.0,71.312,1013.98,70.79,-17966.2
09/20/2021 19:20:00,12.508999168,14.896812224,181.085,70.7684,-32805.11916,-9999.0,-9999.0,72.1976,1013.75,70.772,-17966.2
09/20/2021 19:40:00,11.544271376,13.14424608,193.174,70.772,-32805.11916,-9999.0,-9999.0,72.2696,1013.597,70.772,-17966.2
09/20/2021 20:00:00,11.336863648,13.258543872,178.85,70.7756,-32805.11916,-9999.0,-9999.0,72.1166,1013.403,70.772,-17966.2
09/20/2021 20:20:00,11.928762928,14.592018112,181.549,70.7522,-32805.11916,-9999.0,-9999.0,72.4208,1013.25,70.754,-17966.2
09/20/2021 20:40:00,11.581009952,13.182345344,172.68,70.7684,1.9356956,3.08,204.14,72.5684,1012.943,70.772,-17966.2
09/20/2021 21:00:00,10.938376448,12.610856384,174.564,70.8152,1.968504,3.16,204.61,72.7394,1012.85,70.808,-17966.2
09/20/2021 21:20:00,12.362628016,14.47772032,177.961,70.835,-32805.11916,-9999.0,-9999.0,72.6098,1012.827,70.826,-17966.2
09/20/2021 21:40:00,11.542910688,13.3347424,168.784,70.8368,-32805.11916,-9999.0,-9999.0,72.2966,1012.467,70.844,-17966.2
09/20/2021 22:00:00,11.715912448,13.601437248,164.632,70.8494,1.9028872,3.11,196.5,72.4424,1012.22,70.844,-17966.2
09/20/2021 22:20:00,10.228291696,11.315481408,164.846,70.8476,-32805.11916,-9999.0,-9999.0,72.797,1012.04,70.844,-17966.2
09/20/2021 22:40:00,12.486061856,15.277804864,167.207,70.8476,-32805.11916,-9999.0,-9999.0,-17966.2,1011.89,70.844,-17966.2
09/20/2021 23:00:00,11.4152004,13.296643136,169.733,70.8206,2.0013124,3.2,215.91,72.9896,1011.847,70.826,-17966.2
09/20/2021 23:20:00,-19436.45616,13.410940928,170.855,-17966.2,-32805.11916,-9999.0,-9999.0,-17966.2,1011.893,70.826,-17966.2
09/21/2021 00:00:00,12.54457144,14.66821664,162.725,70.799,1.9356956,3.12,195.08,73.1606,1011.033,70.79,-17966.2
09/21/2021 00:20:00,17.281320752,22.66906208,158.992,70.7936,-32805.11916,-9999.0,-9999.0,74.192,1010.633,70.79,-17966.2
09/21/2021 00:40:00,18.941554496,21.945176064,167.246,70.781,-32805.11916,-9999.0,-9999.0,72.833,1010.48,70.79,-17966.2
09/21/2021 01:00:00,15.242426976,19.887815808,173.47,70.7486,2.5262468,3.32,190.64,72.5936,1010.643,70.754,-17966.2
09/21/2021 01:20:00,14.130161728,16.611279104,166.029,70.736,-32805.11916,-9999.0,-9999.0,72.6224,1010.753,70.736,-17966.2
09/21/2021 01:40:00,14.829166592,18.28764672,166.886,70.718,-32805.11916,-9999.0,-9999.0,73.2308,1011.25,70.718,-17966.2
09/21/2021 02:00:00,15.8957516,19.62112096,160.422,70.709,2.8543308,3.51,204.8,73.0832,1011.643,70.7,-17966.2
09/21/2021 02:20:00,15.564132496,18.211448192,167.035,70.6874,-32805.11916,-9999.0,-9999.0,72.7538,1011.88,70.682,-17966.2
09/21/2021 02:40:00,16.210070528,19.583021696,167.761,70.6694,-32805.11916,-9999.0,-9999.0,72.59,1011.997,70.664,-17966.2
09/21/2021 03:00:00,16.946202736,20.421205504,170.359,70.6622,3.3792652,3.61,202.09,72.5252,1012.083,70.664,-17966.2
09/21/2021 03:20:00,17.55579096,21.183190784,165.351,70.6496,-32805.11916,-9999.0,-9999.0,72.4028,1011.77,70.646,-17966.2
09/21/2021 03:40:00,17.67242136,20.840297408,169.896,70.646,-32805.11916,-9999.0,-9999.0,72.266,1011.727,70.646,-17966.2
09/21/2021 04:00:00,17.31183904,22.973856192,167.776,70.637,3.444882,3.8,197.73,72.2444,1011.7,70.628,-17966.2
09/21/2021 04:20:00,18.375313904,22.173771648,170.142,70.6262,-32805.11916,-9999.0,-9999.0,72.2192,1011.733,70.628,-17966.2
09/21/2021 04:40:00,18.6900216,23.011955456,170.741,70.61,-32805.11916,-9999.0,-9999.0,72.3308,1011.78,70.61,-17966.2
09/21/2021 05:00:00,18.082960368,23.24055104,177.246,70.601,4.5275592,4.01,201.58,72.4586,1012.057,70.61,-17966.2
09/21/2021 05:20:00,19.133605888,24.307330432,175.519,70.5902,-32805.11916,-9999.0,-9999.0,72.3326,1012.04,70.592,-17966.2
09/21/2021 05:40:00,18.78429784,23.202451776,182.183,70.583,-32805.11916,-9999.0,-9999.0,72.2066,1011.837,70.574,-17966.2
09/21/2021 06:00:00,18.714708368,23.05005472,180.373,70.565,4.7244096,4.15,201.28,72.1364,1011.693,70.574,-17966.2
09/21/2021 06:20:00,19.0885088,23.888238528,178.338,70.556,-32805.11916,-9999.0,-9999.0,72.1184,1011.467,70.556,-17966.2
09/21/2021 06:40:00,18.75222448,23.126253248,181.561,70.5488,-32805.11916,-9999.0,-9999.0,71.3552,1011.42,70.556,-17966.2
09/21/2021 07:00:00,19.883150592,24.040635584,179.208,70.5434,5.1837272,4.41,199.2,71.9996,1011.223,70.538,-17966.2
09/21/2021 07:20:00,18.16907248,22.402367232,176.284,70.5362,-32805.11916,-9999.0,-9999.0,72.212,1010.983,70.538,-17966.2
09/21/2021 07:40:00,18.589719456,22.021374592,175.89,70.5308,-32805.11916,-9999.0,-9999.0,72.1508,1010.937,70.538,-17966.2
09/21/2021 08:00:00,17.610412864,24.688323072,175.054,70.529,5.4461944,4.63,200.0,72.2858,1010.653,70.538,-17966.2
09/21/2021 08:20:00,18.203284064,26.783782592,177.509,70.5326,-32805.11916,-9999.0,-9999.0,72.3326,1010.333,70.538,-17966.2
09/21/2021 08:40:00,18.524600816,23.011955456,185.04,70.5326,-32805.11916,-9999.0,-9999.0,72.149,1010.383,70.538,-17966.2
09/21/2021 09:00:00,20.302825648,24.307330432,222.469,70.5128,5.6430448,4.65,202.19,71.1968,1010.84,70.52,-17966.2
09/21/2021 09:20:00,16.020934896,21.030793728,232.56,70.5182,-32805.11916,-9999.0,-9999.0,70.9898,1010.9,70.52,-17966.2
09/21/2021 09:40:00,15.718279008,20.306907712,229.784,70.5092,-32805.11916,-9999.0,-9999.0,70.6424,1011.24,70.502,-17966.2
09/21/2021 10:00:00,18.714708368,22.249970176,232.075,70.5074,5.5118112,4.5,207.6,70.5128,1011.507,70.502,-17966.2
09/21/2021 10:20:00,16.577845056,20.345006976,228.545,70.4966,-32805.11916,-9999.0,-9999.0,70.4426,1011.62,70.502,-17966.2
09/21/2021 10:40:00,15.940654304,19.659220224,234.555,70.4912,-32805.11916,-9999.0,-9999.0,70.3112,1011.743,70.484,-17966.2
09/21/2021 11:00:00,16.039206992,20.078312128,240.297,70.484,5.249344,4.85,208.02,69.953,1012.077,70.484,-17966.2
09/21/2021 11:20:00,16.37102048,18.935334208,246.172,70.4768,-32805.11916,-9999.0,-9999.0,69.6272,1012.203,70.484,-17966.2
09/21/2021 11:40:00,15.034436096,18.249547456,251.868,70.4696,-32805.11916,-9999.0,-9999.0,69.6524,1012.493,70.466,-17966.2
09/21/2021 12:00:00,16.87058736,20.992694464,301.068,70.4606,4.9868768,4.48,210.89,67.1648,1012.883,70.466,-17966.2
09/21/2021 12:20:00,16.65482112,20.9545952,308.614,70.4534,-32805.11916,-9999.0,-9999.0,66.0254,1013.327,70.448,-17966.2
09/21/2021 12:40:00,16.364605808,19.659220224,302.819,70.439,-32805.11916,-9999.0,-9999.0,66.0236,1013.71,70.448,-17966.2
09/21/2021 13:00:00,16.809745168,19.925915072,309.825,70.4498,4.1338584,4.06,220.99,64.58,1014.067,70.448,-17966.2
09/21/2021 13:20:00,15.616616176,17.830455552,312.138,70.4498,-32805.11916,-9999.0,-9999.0,64.2128,1014.44,70.448,-17966.2
09/21/2021 13:40:00,16.018602288,20.116411392,310.743,-17966.2,-32805.11916,-9999.0,-9999.0,64.5404,1014.937,70.43,-17966.2
09/21/2021 14:00:00,17.657648176,20.649801088,330.03,-17966.2,4.1338584,4.21,238.5,63.788,1015.22,70.412,-17966.2
09/21/2021 14:20:00,15.028993344,18.516242304,328.535,-17966.2,-32805.11916,-9999.0,-9999.0,64.031,1015.57,70.394,-17966.2
09/21/2021 14:40:00,15.381217152,18.363845248,328.065,-17966.2,-32805.11916,-9999.0,-9999.0,65.4296,1015.98,70.394,-17966.2
09/21/2021 15:00:00,12.957443056,16.077889408,332.711,-17966.2,4.0026248,4.21,253.03,65.129,1016.363,70.412,-17966.2
09/21/2021 15:20:00,15.706615968,18.363845248,323.128,-17966.2,-32805.11916,-9999.0,-9999.0,65.7284,1016.59,70.412,-17966.2
09/21/2021 15:40:00,15.388214976,18.059051136,333.053,-17966.2,-32805.11916,-9999.0,-9999.0,66.2288,1016.647,70.394,-17966.2
09/21/2021 16:00:00,14.810311344,20.268808448,322.902,-17966.2,4.2979004,4.35,276.97,65.8526,1016.987,70.376,-17966.2
09/21/2021 16:20:00,15.145040592,18.706738624,331.167,-17966.2,-32805.11916,-9999.0,-9999.0,65.8004,1017.243,70.376,-17966.2
09/21/2021 16:40:00,14.304135408,17.182768064,329.885,-17966.2,-32805.11916,-9999.0,-9999.0,65.5124,1017.36,70.376,-17966.2
09/21/2021 17:00:00,14.469167424,17.1446688,333.968,-17966.2,4.10105,4.36,291.45,65.4098,1017.393,70.376,-17966.2
09/21/2021 17:20:00,14.363811296,17.068470272,328.859,-17966.2,-32805.11916,-9999.0,-9999.0,65.2766,1017.683,70.376,-17966.2
09/21/2021 17:40:00,12.793188576,15.849293824,333.922,-17966.2,-32805.11916,-9999.0,-9999.0,65.1902,1017.963,70.376,-17966.2
09/21/2021 18:00:00,15.23776176,19.697319488,328.403,-17966.2,3.8713912,4.1,302.19,64.9922,1018.063,70.34,-17966.2
09/21/2021 18:20:00,16.211236832,19.43062464,330.011,-17966.2,-32805.11916,-9999.0,-9999.0,64.742,1018.437,70.358,-17966.2
09/21/2021 18:40:00,17.12425848,20.649801088,338.606,-17966.2,-32805.11916,-9999.0,-9999.0,64.8608,1018.087,70.34,-17966.2
09/21/2021 19:00:00,17.699440736,21.9070768,336.241,-17966.2,4.1338584,4.06,313.68,64.6034,1018.23,70.34,-17966.2
09/21/2021 19:20:00,16.512532032,19.43062464,336.059,-17966.2,-32805.11916,-9999.0,-9999.0,64.7294,1018.523,70.34,-17966.2
